,file,algorithm,slots,runtime
427,data_40-0.04000000000000001-6757.in,code2,3,2.280000e-03
428,data_52-0.05656854249492382-6757.in,code1,3,6.951900e-02
429,data_52-0.05656854249492382-6757.in,code2,3,7.035100e-02
430,data_16-0.1600000000000001-3648.in,code1,3,4.100000e-05
431,data_16-0.1600000000000001-3648.in,code2,3,1.000000e-05
432,data_48-0.11313708498984765-6757.in,code1,4,1.754570e-01
433,data_48-0.11313708498984765-6757.in,code2,4,1.763020e-01
434,data_4-0.3200000000000002-579.in,code1,2,2.000000e-06
435,data_4-0.3200000000000002-579.in,code2,2,2.000000e-06
436,data_32-0.3200000000000002-3648.in,code1,5,2.045311e+00
437,data_32-0.3200000000000002-3648.in,code2,5,2.081927e+00
438,data_92-0.45254833995939064-579.in,code1,-1,1.000000e+02
439,data_92-0.45254833995939064-579.in,code2,-1,1.000000e+02
440,data_40-0.45254833995939064-8105.in,code1,-1,1.000000e+02
441,data_40-0.45254833995939064-8105.in,code2,-1,1.000000e+02
442,data_96-0.6400000000000005-579.in,code1,-1,1.000000e+02
443,data_96-0.6400000000000005-579.in,code2,-1,1.000000e+02
444,data_68-0.45254833995939064-8105.in,code1,-1,1.000000e+02
445,data_68-0.45254833995939064-8105.in,code2,-1,1.000000e+02
446,data_32-0.028284271247461905-3648.in,code1,2,4.080000e-04
447,data_32-0.028284271247461905-3648.in,code2,2,1.920000e-04
448,data_20-0.45254833995939064-579.in,code1,5,4.810000e-04
449,data_20-0.45254833995939064-579.in,code2,5,6.410000e-04
450,data_36-0.6400000000000005-6757.in,code1,-1,1.000000e+02
451,data_36-0.6400000000000005-6757.in,code2,-1,1.000000e+02
452,data_48-0.08000000000000002-3648.in,code1,3,3.023013e+01
453,data_48-0.08000000000000002-3648.in,code2,3,3.065079e+01
454,data_92-0.22627416997969532-579.in,code1,-1,1.000000e+02
455,data_92-0.22627416997969532-579.in,code2,-1,1.000000e+02
456,data_24-0.028284271247461905-8105.in,code1,2,1.280000e-04
457,data_24-0.028284271247461905-8105.in,code2,2,1.100000e-05
458,data_48-0.6400000000000005-579.in,code1,-1,1.000000e+02
459,data_48-0.6400000000000005-579.in,code2,-1,1.000000e+02
460,data_2-0.08000000000000002-3648.in,code1,1,3.000000e-06
461,data_2-0.08000000000000002-3648.in,code2,2,2.000000e-06
462,data_52-0.028284271247461905-183.in,code1,2,7.392500e-02
463,data_52-0.028284271247461905-183.in,code2,2,7.487500e-02
464,data_40-0.6400000000000005-6757.in,code1,-1,1.000000e+02
465,data_40-0.6400000000000005-6757.in,code2,-1,1.000000e+02
466,data_20-0.08000000000000002-183.in,code1,3,9.200000e-05
467,data_20-0.08000000000000002-183.in,code2,3,1.900000e-05
468,data_40-0.6400000000000005-183.in,code1,-1,1.000000e+02
469,data_40-0.6400000000000005-183.in,code2,-1,1.000000e+02
470,data_28-0.6400000000000005-6757.in,code1,-1,1.000000e+02
471,data_28-0.6400000000000005-6757.in,code2,-1,1.000000e+02
472,data_28-0.02-3648.in,code1,2,1.730000e-04
473,data_28-0.02-3648.in,code2,2,1.400000e-05
474,data_8-0.6400000000000005-6757.in,code1,5,2.300000e-05
475,data_8-0.6400000000000005-6757.in,code2,5,2.300000e-05
476,data_32-0.45254833995939064-183.in,code1,7,5.498443e+00
477,data_32-0.45254833995939064-183.in,code2,7,5.567570e+00
478,data_64-0.22627416997969532-8105.in,code1,-1,1.000000e+02
479,data_64-0.22627416997969532-8105.in,code2,-1,1.000000e+02
480,data_92-0.08000000000000002-6757.in,code1,-1,1.000000e+02
481,data_92-0.08000000000000002-6757.in,code2,-1,1.000000e+02
482,data_40-0.45254833995939064-6757.in,code1,-1,1.000000e+02
483,data_40-0.45254833995939064-6757.in,code2,-1,1.000000e+02
484,data_8-0.028284271247461905-579.in,code1,1,1.200000e-05
485,data_8-0.028284271247461905-579.in,code2,2,3.000000e-06
486,data_24-0.05656854249492382-6757.in,code1,3,2.760000e-04
487,data_24-0.05656854249492382-6757.in,code2,3,1.340000e-04
488,data_72-0.11313708498984765-6757.in,code1,-1,1.000000e+02
489,data_72-0.11313708498984765-6757.in,code2,-1,1.000000e+02
490,data_28-0.22627416997969532-3648.in,code1,4,1.720600e-02
491,data_28-0.22627416997969532-3648.in,code2,4,1.622600e-02
492,data_16-0.1600000000000001-8105.in,code1,2,4.900000e-05
493,data_16-0.1600000000000001-8105.in,code2,2,1.000000e-05
494,data_36-0.04000000000000001-6757.in,code1,2,2.870000e-04
495,data_36-0.04000000000000001-6757.in,code2,2,8.500000e-05
496,data_32-0.05656854249492382-6757.in,code1,3,4.960000e-04
497,data_32-0.05656854249492382-6757.in,code2,3,2.270000e-04
498,data_80-0.05656854249492382-579.in,code1,-1,1.000000e+02
499,data_80-0.05656854249492382-579.in,code2,-1,1.000000e+02
500,data_36-0.6400000000000005-579.in,code1,-1,1.000000e+02
501,data_36-0.6400000000000005-579.in,code2,-1,1.000000e+02
502,data_24-0.08000000000000002-6757.in,code1,3,1.670000e-04
503,data_24-0.08000000000000002-6757.in,code2,3,1.050000e-04
504,data_48-0.22627416997969532-6757.in,code1,-1,1.000000e+02
505,data_48-0.22627416997969532-6757.in,code2,-1,1.000000e+02
506,data_80-0.04000000000000001-8105.in,code1,-1,1.000000e+02
507,data_80-0.04000000000000001-8105.in,code2,-1,1.000000e+02
508,data_80-0.6400000000000005-579.in,code1,-1,1.000000e+02
509,data_80-0.6400000000000005-579.in,code2,-1,1.000000e+02
510,data_32-0.028284271247461905-8105.in,code1,2,1.870000e-04
511,data_32-0.028284271247461905-8105.in,code2,2,2.700000e-05
512,data_68-0.028284271247461905-8105.in,code1,3,1.012207e+00
513,data_68-0.028284271247461905-8105.in,code2,3,1.004271e+00
514,data_76-0.04000000000000001-6757.in,code1,3,2.662120e-01
515,data_76-0.04000000000000001-6757.in,code2,3,2.617920e-01
516,data_16-0.22627416997969532-183.in,code1,3,5.100000e-05
517,data_16-0.22627416997969532-183.in,code2,3,3.300000e-05
518,data_24-0.6400000000000005-579.in,code1,7,5.011800e-02
519,data_24-0.6400000000000005-579.in,code2,7,4.771300e-02
520,data_40-0.08000000000000002-6757.in,code1,3,5.960000e-04
521,data_40-0.08000000000000002-6757.in,code2,3,3.060000e-04
522,data_28-0.028284271247461905-6757.in,code1,3,8.006300e-02
523,data_28-0.028284271247461905-6757.in,code2,3,8.554900e-02
524,data_68-0.08000000000000002-3648.in,code1,-1,1.000000e+02
525,data_68-0.08000000000000002-3648.in,code2,-1,1.000000e+02
526,data_52-0.1600000000000001-6757.in,code1,-1,1.000000e+02
527,data_52-0.1600000000000001-6757.in,code2,-1,1.000000e+02
528,data_64-0.04000000000000001-183.in,code1,3,6.062182e+01
529,data_64-0.04000000000000001-183.in,code2,3,6.078869e+01
530,data_96-0.028284271247461905-6757.in,code1,-1,1.000000e+02
531,data_96-0.028284271247461905-6757.in,code2,-1,1.000000e+02
532,data_88-0.02-8105.in,code1,-1,1.000000e+02
533,data_88-0.02-8105.in,code2,-1,1.000000e+02
534,data_20-0.028284271247461905-183.in,code1,2,8.700000e-05
535,data_20-0.028284271247461905-183.in,code2,2,1.100000e-05
536,data_20-0.04000000000000001-579.in,code1,2,7.100000e-05
537,data_20-0.04000000000000001-579.in,code2,2,8.000000e-06
538,data_84-0.45254833995939064-3648.in,code1,-1,1.000000e+02
539,data_84-0.45254833995939064-3648.in,code2,-1,1.000000e+02
540,data_84-0.22627416997969532-579.in,code1,-1,1.000000e+02
541,data_84-0.22627416997969532-579.in,code2,-1,1.000000e+02
542,data_68-0.02-579.in,code1,3,3.078144e+00
543,data_68-0.02-579.in,code2,3,3.078639e+00
544,data_96-0.08000000000000002-6757.in,code1,-1,1.000000e+02
545,data_96-0.08000000000000002-6757.in,code2,-1,1.000000e+02
546,data_28-0.02-8105.in,code1,2,1.720000e-04
547,data_28-0.02-8105.in,code2,2,1.300000e-05
548,data_12-0.3200000000000002-579.in,code1,4,3.900000e-05
549,data_12-0.3200000000000002-579.in,code2,4,1.700000e-05
550,data_4-0.45254833995939064-8105.in,code1,3,3.000000e-06
551,data_4-0.45254833995939064-8105.in,code2,3,3.000000e-06
552,data_44-0.04000000000000001-8105.in,code1,3,1.373629e+00
553,data_44-0.04000000000000001-8105.in,code2,3,1.367282e+00
554,data_60-0.04000000000000001-183.in,code1,3,8.560000e-04
555,data_60-0.04000000000000001-183.in,code2,3,1.040000e-04
556,data_100-0.11313708498984765-6757.in,code1,-1,1.000000e+02
557,data_100-0.11313708498984765-6757.in,code2,-1,1.000000e+02
558,data_84-0.3200000000000002-6757.in,code1,-1,1.000000e+02
559,data_84-0.3200000000000002-6757.in,code2,-1,1.000000e+02
560,data_100-0.22627416997969532-6757.in,code1,-1,1.000000e+02
561,data_100-0.22627416997969532-6757.in,code2,-1,1.000000e+02
562,data_8-0.08000000000000002-6757.in,code1,3,1.500000e-05
563,data_8-0.08000000000000002-6757.in,code2,3,9.000000e-06
564,data_40-0.6400000000000005-3648.in,code1,-1,1.000000e+02
565,data_40-0.6400000000000005-3648.in,code2,-1,1.000000e+02
566,data_24-0.02-6757.in,code1,2,9.800000e-05
567,data_24-0.02-6757.in,code2,2,1.100000e-05
568,data_2-0.05656854249492382-183.in,code1,1,3.000000e-06
569,data_2-0.05656854249492382-183.in,code2,2,2.000000e-06
570,data_8-0.22627416997969532-3648.in,code1,2,1.300000e-05
571,data_8-0.22627416997969532-3648.in,code2,2,3.000000e-06
572,data_4-0.04000000000000001-8105.in,code1,1,3.000000e-06
573,data_4-0.04000000000000001-8105.in,code2,2,1.000000e-06
574,data_56-0.05656854249492382-6757.in,code1,3,2.773300e-01
575,data_56-0.05656854249492382-6757.in,code2,3,2.792550e-01
576,data_2-0.11313708498984765-8105.in,code1,1,2.000000e-06
577,data_2-0.11313708498984765-8105.in,code2,2,2.000000e-06
578,data_60-0.6400000000000005-8105.in,code1,-1,1.000000e+02
579,data_60-0.6400000000000005-8105.in,code2,-1,1.000000e+02
580,data_28-0.028284271247461905-3648.in,code1,2,9.997000e-03
581,data_28-0.028284271247461905-3648.in,code2,2,6.163000e-03
582,data_20-0.08000000000000002-3648.in,code1,3,1.060000e-04
583,data_20-0.08000000000000002-3648.in,code2,3,6.400000e-05
584,data_4-0.3200000000000002-183.in,code1,3,2.000000e-06
585,data_4-0.3200000000000002-183.in,code2,3,2.000000e-06
586,data_8-0.11313708498984765-3648.in,code1,2,1.000000e-05
587,data_8-0.11313708498984765-3648.in,code2,2,3.000000e-06
588,data_92-0.08000000000000002-183.in,code1,-1,1.000000e+02
589,data_92-0.08000000000000002-183.in,code2,-1,1.000000e+02
590,data_24-0.08000000000000002-3648.in,code1,3,4.101000e-02
591,data_24-0.08000000000000002-3648.in,code2,3,4.094300e-02
592,data_24-0.11313708498984765-579.in,code1,3,2.070000e-04
593,data_24-0.11313708498984765-579.in,code2,3,1.620000e-04
594,data_28-0.08000000000000002-579.in,code1,3,2.280000e-04
595,data_28-0.08000000000000002-579.in,code2,3,7.300000e-05
596,data_56-0.1600000000000001-183.in,code1,5,2.969335e+00
597,data_56-0.1600000000000001-183.in,code2,5,2.939087e+00
598,data_44-0.028284271247461905-3648.in,code1,3,2.607680e-01
599,data_44-0.028284271247461905-3648.in,code2,3,2.601570e-01
600,data_64-0.22627416997969532-3648.in,code1,-1,1.000000e+02
601,data_64-0.22627416997969532-3648.in,code2,-1,1.000000e+02
602,data_100-0.04000000000000001-183.in,code1,-1,1.000000e+02
603,data_100-0.04000000000000001-183.in,code2,-1,1.000000e+02
604,data_68-0.08000000000000002-579.in,code1,4,1.699848e+01
605,data_68-0.08000000000000002-579.in,code2,4,1.697797e+01
606,data_40-0.02-183.in,code1,3,1.569303e+01
607,data_40-0.02-183.in,code2,3,1.564352e+01
608,data_40-0.3200000000000002-6757.in,code1,6,5.956630e+00
609,data_40-0.3200000000000002-6757.in,code2,6,6.034283e+00
610,data_68-0.45254833995939064-579.in,code1,-1,1.000000e+02
611,data_68-0.45254833995939064-579.in,code2,-1,1.000000e+02
612,data_20-0.22627416997969532-579.in,code1,4,7.670000e-04
613,data_20-0.22627416997969532-579.in,code2,4,7.470000e-04
614,data_56-0.3200000000000002-8105.in,code1,-1,1.000000e+02
615,data_56-0.3200000000000002-8105.in,code2,-1,1.000000e+02
616,data_4-0.1600000000000001-579.in,code1,2,4.000000e-06
617,data_4-0.1600000000000001-579.in,code2,2,2.000000e-06
618,data_80-0.028284271247461905-579.in,code1,-1,1.000000e+02
619,data_80-0.028284271247461905-579.in,code2,-1,1.000000e+02
620,data_64-0.028284271247461905-183.in,code1,3,4.832795e+00
621,data_64-0.028284271247461905-183.in,code2,3,4.837646e+00
622,data_80-0.1600000000000001-6757.in,code1,-1,1.000000e+02
623,data_80-0.1600000000000001-6757.in,code2,-1,1.000000e+02
624,data_20-0.11313708498984765-8105.in,code1,2,8.900000e-05
625,data_20-0.11313708498984765-8105.in,code2,2,1.200000e-05
626,data_100-0.3200000000000002-3648.in,code1,-1,1.000000e+02
627,data_100-0.3200000000000002-3648.in,code2,-1,1.000000e+02
628,data_52-0.6400000000000005-579.in,code1,-1,1.000000e+02
629,data_52-0.6400000000000005-579.in,code2,-1,1.000000e+02
630,data_100-0.3200000000000002-183.in,code1,-1,1.000000e+02
631,data_100-0.3200000000000002-183.in,code2,-1,1.000000e+02
632,data_4-0.1600000000000001-6757.in,code1,3,2.000000e-06
633,data_4-0.1600000000000001-6757.in,code2,3,3.000000e-06
634,data_56-0.05656854249492382-579.in,code1,3,1.801000e-03
635,data_56-0.05656854249492382-579.in,code2,3,1.059000e-03
636,data_88-0.028284271247461905-3648.in,code1,3,1.464640e-01
637,data_88-0.028284271247461905-3648.in,code2,3,1.479780e-01
638,data_36-0.3200000000000002-579.in,code1,6,4.154294e+01
639,data_36-0.3200000000000002-579.in,code2,6,4.185638e+01
640,data_60-0.02-6757.in,code1,2,1.038360e-01
641,data_60-0.02-6757.in,code2,2,1.006740e-01
642,data_72-0.02-8105.in,code1,-1,1.000000e+02
643,data_72-0.02-8105.in,code2,-1,1.000000e+02
644,data_52-0.11313708498984765-183.in,code1,4,2.234540e-01
645,data_52-0.11313708498984765-183.in,code2,4,2.301640e-01
646,data_44-0.05656854249492382-3648.in,code1,3,8.118000e-03
647,data_44-0.05656854249492382-3648.in,code2,3,7.921000e-03
648,data_76-0.6400000000000005-3648.in,code1,-1,1.000000e+02
649,data_76-0.6400000000000005-3648.in,code2,-1,1.000000e+02
650,data_32-0.6400000000000005-8105.in,code1,9,9.928655e+01
651,data_32-0.6400000000000005-8105.in,code2,-1,1.000000e+02
652,data_76-0.028284271247461905-3648.in,code1,-1,1.000000e+02
653,data_76-0.028284271247461905-3648.in,code2,-1,1.000000e+02
654,data_76-0.11313708498984765-6757.in,code1,-1,1.000000e+02
655,data_76-0.11313708498984765-6757.in,code2,-1,1.000000e+02
656,data_64-0.11313708498984765-6757.in,code1,-1,1.000000e+02
657,data_64-0.11313708498984765-6757.in,code2,-1,1.000000e+02
658,data_2-0.3200000000000002-579.in,code1,2,0.000000e+00
659,data_2-0.3200000000000002-579.in,code2,2,3.000000e-06
660,data_8-0.02-8105.in,code1,1,1.400000e-05
661,data_8-0.02-8105.in,code2,2,3.000000e-06
662,data_4-0.22627416997969532-3648.in,code1,2,4.000000e-06
663,data_4-0.22627416997969532-3648.in,code2,2,2.000000e-06
664,data_92-0.3200000000000002-8105.in,code1,-1,1.000000e+02
665,data_92-0.3200000000000002-8105.in,code2,-1,1.000000e+02
666,data_88-0.05656854249492382-183.in,code1,-1,1.000000e+02
667,data_88-0.05656854249492382-183.in,code2,-1,1.000000e+02
668,data_20-0.04000000000000001-183.in,code1,2,6.800000e-05
669,data_20-0.04000000000000001-183.in,code2,2,1.100000e-05
670,data_16-0.04000000000000001-579.in,code1,2,5.500000e-05
671,data_16-0.04000000000000001-579.in,code2,2,6.000000e-06
672,data_52-0.08000000000000002-3648.in,code1,3,8.808900e-02
673,data_52-0.08000000000000002-3648.in,code2,3,9.509000e-02
674,data_4-0.6400000000000005-3648.in,code1,2,2.000000e-06
675,data_4-0.6400000000000005-3648.in,code2,2,1.000000e-06
676,data_16-0.05656854249492382-3648.in,code1,2,4.800000e-05
677,data_16-0.05656854249492382-3648.in,code2,2,1.400000e-05
678,data_12-0.3200000000000002-3648.in,code1,3,2.800000e-05
679,data_12-0.3200000000000002-3648.in,code2,3,5.000000e-06
680,data_12-0.05656854249492382-6757.in,code1,2,3.500000e-05
681,data_12-0.05656854249492382-6757.in,code2,2,2.100000e-05
682,data_92-0.02-6757.in,code1,-1,1.000000e+02
683,data_92-0.02-6757.in,code2,-1,1.000000e+02
684,data_100-0.6400000000000005-183.in,code1,-1,1.000000e+02
685,data_100-0.6400000000000005-183.in,code2,-1,1.000000e+02
686,data_92-0.6400000000000005-6757.in,code1,-1,1.000000e+02
687,data_92-0.6400000000000005-6757.in,code2,-1,1.000000e+02
688,data_52-0.45254833995939064-183.in,code1,-1,1.000000e+02
689,data_52-0.45254833995939064-183.in,code2,-1,1.000000e+02
690,data_4-0.1600000000000001-8105.in,code1,1,4.000000e-06
691,data_4-0.1600000000000001-8105.in,code2,2,3.000000e-06
692,data_100-0.05656854249492382-183.in,code1,-1,1.000000e+02
693,data_100-0.05656854249492382-183.in,code2,-1,1.000000e+02
694,data_44-0.6400000000000005-6757.in,code1,-1,1.000000e+02
695,data_44-0.6400000000000005-6757.in,code2,-1,1.000000e+02
696,data_52-0.11313708498984765-3648.in,code1,4,3.421572e+00
697,data_52-0.11313708498984765-3648.in,code2,4,3.392606e+00
698,data_24-0.028284271247461905-579.in,code1,2,1.000000e-04
699,data_24-0.028284271247461905-579.in,code2,2,9.000000e-06
700,data_52-0.45254833995939064-579.in,code1,-1,1.000000e+02
701,data_52-0.45254833995939064-579.in,code2,-1,1.000000e+02
702,data_76-0.3200000000000002-3648.in,code1,-1,1.000000e+02
703,data_76-0.3200000000000002-3648.in,code2,-1,1.000000e+02
704,data_56-0.22627416997969532-6757.in,code1,-1,1.000000e+02
705,data_56-0.22627416997969532-6757.in,code2,-1,1.000000e+02
706,data_84-0.1600000000000001-3648.in,code1,-1,1.000000e+02
707,data_84-0.1600000000000001-3648.in,code2,-1,1.000000e+02
708,data_12-0.02-579.in,code1,2,2.000000e-05
709,data_12-0.02-579.in,code2,2,4.000000e-06
710,data_24-0.04000000000000001-6757.in,code1,3,1.048000e-03
711,data_24-0.04000000000000001-6757.in,code2,3,6.520000e-04
712,data_36-0.3200000000000002-3648.in,code1,6,1.338942e+00
713,data_36-0.3200000000000002-3648.in,code2,6,1.363686e+00
714,data_84-0.028284271247461905-183.in,code1,3,2.411000e-03
715,data_84-0.028284271247461905-183.in,code2,3,6.430000e-04
716,data_2-0.6400000000000005-183.in,code1,2,1.000000e-06
717,data_2-0.6400000000000005-183.in,code2,2,3.000000e-06
718,data_20-0.22627416997969532-3648.in,code1,4,3.860000e-04
719,data_20-0.22627416997969532-3648.in,code2,4,3.190000e-04
720,data_48-0.04000000000000001-6757.in,code1,3,9.190000e-04
721,data_48-0.04000000000000001-6757.in,code2,3,5.290000e-04
722,data_4-0.1600000000000001-183.in,code1,2,3.000000e-06
723,data_4-0.1600000000000001-183.in,code2,2,1.000000e-06
724,data_20-0.02-6757.in,code1,2,7.200000e-05
725,data_20-0.02-6757.in,code2,2,1.300000e-05
726,data_32-0.6400000000000005-6757.in,code1,-1,1.000000e+02
727,data_32-0.6400000000000005-6757.in,code2,-1,1.000000e+02
728,data_60-0.08000000000000002-8105.in,code1,3,3.411864e+01
729,data_60-0.08000000000000002-8105.in,code2,3,3.347118e+01
730,data_20-0.02-579.in,code1,2,8.900000e-05
731,data_20-0.02-579.in,code2,2,1.100000e-05
732,data_12-0.3200000000000002-183.in,code1,4,3.430000e-04
733,data_12-0.3200000000000002-183.in,code2,4,2.670000e-04
734,data_52-0.05656854249492382-183.in,code1,3,4.960189e+00
735,data_52-0.05656854249492382-183.in,code2,3,4.947337e+00
736,data_4-0.11313708498984765-183.in,code1,2,3.000000e-06
737,data_4-0.11313708498984765-183.in,code2,2,2.000000e-06
738,data_76-0.1600000000000001-183.in,code1,-1,1.000000e+02
739,data_76-0.1600000000000001-183.in,code2,-1,1.000000e+02
740,data_20-0.05656854249492382-579.in,code1,2,6.800000e-05
741,data_20-0.05656854249492382-579.in,code2,2,1.100000e-05
742,data_92-0.02-183.in,code1,-1,1.000000e+02
743,data_92-0.02-183.in,code2,-1,1.000000e+02
744,data_96-0.45254833995939064-8105.in,code1,-1,1.000000e+02
745,data_96-0.45254833995939064-8105.in,code2,-1,1.000000e+02
746,data_48-0.02-8105.in,code1,2,5.340000e-04
747,data_48-0.02-8105.in,code2,2,2.500000e-05
748,data_32-0.08000000000000002-3648.in,code1,3,7.210000e-04
749,data_32-0.08000000000000002-3648.in,code2,3,4.250000e-04
750,data_48-0.02-6757.in,code1,2,4.130000e-04
751,data_48-0.02-6757.in,code2,2,1.900000e-05
752,data_12-0.05656854249492382-579.in,code1,2,4.300000e-05
753,data_12-0.05656854249492382-579.in,code2,2,4.100000e-05
754,data_24-0.22627416997969532-6757.in,code1,4,1.190490e-01
755,data_24-0.22627416997969532-6757.in,code2,4,1.193890e-01
756,data_88-0.028284271247461905-579.in,code1,-1,1.000000e+02
757,data_88-0.028284271247461905-579.in,code2,-1,1.000000e+02
758,data_68-0.02-3648.in,code1,3,8.901542e+00
759,data_68-0.02-3648.in,code2,3,8.906897e+00
760,data_76-0.028284271247461905-183.in,code1,3,4.153900e-02
761,data_76-0.028284271247461905-183.in,code2,3,4.108100e-02
762,data_32-0.02-8105.in,code1,2,1.900000e-04
763,data_32-0.02-8105.in,code2,2,2.700000e-05
764,data_100-0.02-6757.in,code1,-1,1.000000e+02
765,data_100-0.02-6757.in,code2,-1,1.000000e+02
766,data_92-0.11313708498984765-6757.in,code1,-1,1.000000e+02
767,data_92-0.11313708498984765-6757.in,code2,-1,1.000000e+02
768,data_36-0.6400000000000005-183.in,code1,-1,1.000000e+02
769,data_36-0.6400000000000005-183.in,code2,-1,1.000000e+02
770,data_4-0.04000000000000001-6757.in,code1,2,5.000000e-06
771,data_4-0.04000000000000001-6757.in,code2,2,2.000000e-06
772,data_2-0.02-579.in,code1,1,3.000000e-06
773,data_2-0.02-579.in,code2,2,1.000000e-06
774,data_76-0.6400000000000005-6757.in,code1,-1,1.000000e+02
775,data_76-0.6400000000000005-6757.in,code2,-1,1.000000e+02
776,data_68-0.1600000000000001-6757.in,code1,-1,1.000000e+02
777,data_68-0.1600000000000001-6757.in,code2,-1,1.000000e+02
778,data_60-0.04000000000000001-6757.in,code1,3,7.097360e-01
779,data_60-0.04000000000000001-6757.in,code2,3,6.891380e-01
780,data_100-0.028284271247461905-3648.in,code1,-1,1.000000e+02
781,data_100-0.028284271247461905-3648.in,code2,-1,1.000000e+02
782,data_72-0.05656854249492382-8105.in,code1,3,6.507183e+00
783,data_72-0.05656854249492382-8105.in,code2,3,6.227959e+00
784,data_68-0.11313708498984765-183.in,code1,-1,1.000000e+02
785,data_68-0.11313708498984765-183.in,code2,-1,1.000000e+02
786,data_2-0.1600000000000001-6757.in,code1,1,3.000000e-06
787,data_2-0.1600000000000001-6757.in,code2,2,2.000000e-06
788,data_48-0.45254833995939064-579.in,code1,-1,1.000000e+02
789,data_48-0.45254833995939064-579.in,code2,-1,1.000000e+02
790,data_88-0.6400000000000005-8105.in,code1,-1,1.000000e+02
791,data_88-0.6400000000000005-8105.in,code2,-1,1.000000e+02
792,data_72-0.08000000000000002-6757.in,code1,-1,1.000000e+02
793,data_72-0.08000000000000002-6757.in,code2,-1,1.000000e+02
794,data_80-0.6400000000000005-6757.in,code1,-1,1.000000e+02
795,data_80-0.6400000000000005-6757.in,code2,-1,1.000000e+02
796,data_28-0.1600000000000001-6757.in,code1,4,1.821700e-02
797,data_28-0.1600000000000001-6757.in,code2,4,1.695600e-02
798,data_8-0.45254833995939064-6757.in,code1,4,1.700000e-05
799,data_8-0.45254833995939064-6757.in,code2,4,1.500000e-05
800,data_40-0.45254833995939064-183.in,code1,-1,1.000000e+02
801,data_40-0.45254833995939064-183.in,code2,-1,1.000000e+02
802,data_68-0.6400000000000005-183.in,code1,-1,1.000000e+02
803,data_68-0.6400000000000005-183.in,code2,-1,1.000000e+02
804,data_76-0.11313708498984765-579.in,code1,-1,1.000000e+02
805,data_76-0.11313708498984765-579.in,code2,-1,1.000000e+02
806,data_72-0.1600000000000001-6757.in,code1,-1,1.000000e+02
807,data_72-0.1600000000000001-6757.in,code2,-1,1.000000e+02
808,data_40-0.11313708498984765-3648.in,code1,4,4.936200e-02
809,data_40-0.11313708498984765-3648.in,code2,4,4.847200e-02
810,data_84-0.05656854249492382-8105.in,code1,-1,1.000000e+02
811,data_84-0.05656854249492382-8105.in,code2,-1,1.000000e+02
812,data_12-0.02-8105.in,code1,1,2.500000e-05
813,data_12-0.02-8105.in,code2,2,6.000000e-06
814,data_84-0.6400000000000005-579.in,code1,-1,1.000000e+02
815,data_84-0.6400000000000005-579.in,code2,-1,1.000000e+02
816,data_64-0.22627416997969532-6757.in,code1,-1,1.000000e+02
817,data_64-0.22627416997969532-6757.in,code2,-1,1.000000e+02
818,data_64-0.08000000000000002-183.in,code1,-1,1.000000e+02
819,data_64-0.08000000000000002-183.in,code2,-1,1.000000e+02
820,data_40-0.1600000000000001-6757.in,code1,4,9.195000e-03
821,data_40-0.1600000000000001-6757.in,code2,4,6.418000e-03
822,data_56-0.04000000000000001-3648.in,code1,3,2.038300e-02
823,data_56-0.04000000000000001-3648.in,code2,3,2.406500e-02
824,data_28-0.04000000000000001-8105.in,code1,2,1.400000e-04
825,data_28-0.04000000000000001-8105.in,code2,2,1.200000e-05
826,data_68-0.11313708498984765-8105.in,code1,-1,1.000000e+02
827,data_68-0.11313708498984765-8105.in,code2,-1,1.000000e+02
828,data_8-0.1600000000000001-3648.in,code1,2,1.300000e-05
829,data_8-0.1600000000000001-3648.in,code2,2,3.000000e-06
830,data_80-0.6400000000000005-8105.in,code1,-1,1.000000e+02
831,data_80-0.6400000000000005-8105.in,code2,-1,1.000000e+02
832,data_64-0.08000000000000002-3648.in,code1,-1,1.000000e+02
833,data_64-0.08000000000000002-3648.in,code2,-1,1.000000e+02
834,data_56-0.22627416997969532-579.in,code1,-1,1.000000e+02
835,data_56-0.22627416997969532-579.in,code2,-1,1.000000e+02
836,data_100-0.3200000000000002-579.in,code1,-1,1.000000e+02
837,data_100-0.3200000000000002-579.in,code2,-1,1.000000e+02
838,data_32-0.6400000000000005-3648.in,code1,-1,1.000000e+02
839,data_32-0.6400000000000005-3648.in,code2,-1,1.000000e+02
840,data_20-0.45254833995939064-183.in,code1,5,3.810000e-04
841,data_20-0.45254833995939064-183.in,code2,5,3.640000e-04
842,data_24-0.3200000000000002-3648.in,code1,4,3.430000e-04
843,data_24-0.3200000000000002-3648.in,code2,4,2.390000e-04
844,data_24-0.028284271247461905-3648.in,code1,2,1.260000e-04
845,data_24-0.028284271247461905-3648.in,code2,2,1.200000e-05
846,data_12-0.22627416997969532-579.in,code1,3,2.400000e-05
847,data_12-0.22627416997969532-579.in,code2,3,8.000000e-06
848,data_68-0.08000000000000002-8105.in,code1,-1,1.000000e+02
849,data_68-0.08000000000000002-8105.in,code2,-1,1.000000e+02
850,data_12-0.028284271247461905-3648.in,code1,2,2.300000e-05
851,data_12-0.028284271247461905-3648.in,code2,2,5.000000e-06
852,data_4-0.11313708498984765-3648.in,code1,2,3.000000e-06
853,data_4-0.11313708498984765-3648.in,code2,2,2.000000e-06
854,data_96-0.45254833995939064-3648.in,code1,-1,1.000000e+02
855,data_96-0.45254833995939064-3648.in,code2,-1,1.000000e+02
