group1,group2,meandiff,p-adj,lower,upper,reject
code1:100:0.02,code1:100:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:100:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:100:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:100:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:100:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:10:0.02,-76.0028,0.001,-94.4007,-57.605,True
code1:100:0.02,code1:10:0.34,-76.0028,0.001,-94.4007,-57.6049,True
code1:100:0.02,code1:10:0.5,-76.0028,0.001,-94.4006,-57.6049,True
code1:100:0.02,code1:10:0.58,-76.0028,0.001,-94.4006,-57.6049,True
code1:100:0.02,code1:10:0.62,-76.0028,0.001,-94.4006,-57.6049,True
code1:100:0.02,code1:10:0.64,-76.0027,0.001,-94.4006,-57.6049,True
code1:100:0.02,code1:20:0.02,-76.0023,0.001,-94.4002,-57.6044,True
code1:100:0.02,code1:20:0.34,-75.9995,0.001,-94.3974,-57.6017,True
code1:100:0.02,code1:20:0.5,-75.9358,0.001,-94.3337,-57.538,True
code1:100:0.02,code1:20:0.58,-75.9476,0.001,-94.3455,-57.5498,True
code1:100:0.02,code1:20:0.62,-75.7971,0.001,-94.1949,-57.3992,True
code1:100:0.02,code1:20:0.64,-75.9196,0.001,-94.3174,-57.5217,True
code1:100:0.02,code1:30:0.02,-75.9786,0.001,-94.3764,-57.5807,True
code1:100:0.02,code1:30:0.34,-75.3285,0.001,-93.7264,-56.9307,True
code1:100:0.02,code1:30:0.5,-52.7543,0.001,-71.1522,-34.3565,True
code1:100:0.02,code1:30:0.58,-28.5093,0.001,-46.9071,-10.1114,True
code1:100:0.02,code1:30:0.62,-14.3265,0.6577,-32.7244,4.0713,False
code1:100:0.02,code1:30:0.64,-5.8688,0.9,-24.2667,12.529,False
code1:100:0.02,code1:40:0.02,-75.8939,0.001,-94.2918,-57.496,True
code1:100:0.02,code1:40:0.34,-28.6322,0.001,-47.03,-10.2343,True
code1:100:0.02,code1:40:0.5,20.459,0.0062,2.0611,38.8569,True
code1:100:0.02,code1:40:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:40:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:40:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:50:0.02,-70.1099,0.001,-88.5078,-51.7121,True
code1:100:0.02,code1:50:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:50:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:50:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:50:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:50:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:60:0.02,-68.9214,0.001,-87.3192,-50.5235,True
code1:100:0.02,code1:60:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:60:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:60:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:60:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:60:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:70:0.02,-25.7382,0.001,-44.136,-7.3403,True
code1:100:0.02,code1:70:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:70:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:70:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:70:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:70:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:80:0.02,-3.5047,0.9,-21.9026,14.8931,False
code1:100:0.02,code1:80:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:80:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:80:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:80:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:80:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:90:0.02,-1.9051,0.9,-20.3029,16.4928,False
code1:100:0.02,code1:90:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:90:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:90:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:90:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code1:90:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:100:0.02,6.0586,0.9,-12.3392,24.4565,False
code1:100:0.02,code2:100:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:100:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:100:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:100:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:100:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:10:0.02,-76.0028,0.001,-94.4007,-57.605,True
code1:100:0.02,code2:10:0.34,-76.0028,0.001,-94.4007,-57.605,True
code1:100:0.02,code2:10:0.5,-76.0028,0.001,-94.4006,-57.6049,True
code1:100:0.02,code2:10:0.58,-76.0028,0.001,-94.4006,-57.6049,True
code1:100:0.02,code2:10:0.62,-76.0027,0.001,-94.4006,-57.6049,True
code1:100:0.02,code2:10:0.64,-76.0027,0.001,-94.4006,-57.6049,True
code1:100:0.02,code2:20:0.02,-76.0027,0.001,-94.4006,-57.6048,True
code1:100:0.02,code2:20:0.34,-76.0006,0.001,-94.3985,-57.6028,True
code1:100:0.02,code2:20:0.5,-75.9822,0.001,-94.3801,-57.5844,True
code1:100:0.02,code2:20:0.58,-75.9279,0.001,-94.3257,-57.53,True
code1:100:0.02,code2:20:0.62,-75.7551,0.001,-94.153,-57.3573,True
code1:100:0.02,code2:20:0.64,-75.7187,0.001,-94.1165,-57.3208,True
code1:100:0.02,code2:30:0.02,-75.996,0.001,-94.3939,-57.5982,True
code1:100:0.02,code2:30:0.34,-75.4436,0.001,-93.8414,-57.0457,True
code1:100:0.02,code2:30:0.5,-54.888,0.001,-73.2858,-36.4901,True
code1:100:0.02,code2:30:0.58,-43.981,0.001,-62.3789,-25.5831,True
code1:100:0.02,code2:30:0.62,-11.9635,0.9,-30.3614,6.4343,False
code1:100:0.02,code2:30:0.64,5.0651,0.9,-13.3328,23.4629,False
code1:100:0.02,code2:40:0.02,-75.889,0.001,-94.2869,-57.4912,True
code1:100:0.02,code2:40:0.34,-17.5788,0.1016,-35.9766,0.8191,False
code1:100:0.02,code2:40:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:40:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:40:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:40:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:50:0.02,-66.279,0.001,-84.6768,-47.8811,True
code1:100:0.02,code2:50:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:50:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:50:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:50:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:50:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:60:0.02,-58.6533,0.001,-77.0511,-40.2554,True
code1:100:0.02,code2:60:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:60:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:60:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:60:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:60:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:70:0.02,-40.4639,0.001,-58.8618,-22.066,True
code1:100:0.02,code2:70:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:70:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:70:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:70:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:70:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:80:0.02,-1.9204,0.9,-20.3182,16.4775,False
code1:100:0.02,code2:80:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:80:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:80:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:80:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:80:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:90:0.02,1.9963,0.9,-16.4015,20.3942,False
code1:100:0.02,code2:90:0.34,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:90:0.5,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:90:0.58,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:90:0.62,23.9972,0.001,5.5993,42.395,True
code1:100:0.02,code2:90:0.64,23.9972,0.001,5.5993,42.395,True
code1:100:0.34,code1:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:10:0.02,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code1:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code1:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code1:10:0.58,-99.9999,0.001,-118.3978,-81.6021,True
code1:100:0.34,code1:10:0.62,-99.9999,0.001,-118.3978,-81.6021,True
code1:100:0.34,code1:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.34,code1:20:0.02,-99.9995,0.001,-118.3973,-81.6016,True
code1:100:0.34,code1:20:0.34,-99.9967,0.001,-118.3945,-81.5988,True
code1:100:0.34,code1:20:0.5,-99.933,0.001,-118.3309,-81.5352,True
code1:100:0.34,code1:20:0.58,-99.9448,0.001,-118.3426,-81.5469,True
code1:100:0.34,code1:20:0.62,-99.7943,0.001,-118.1921,-81.3964,True
code1:100:0.34,code1:20:0.64,-99.9167,0.001,-118.3146,-81.5189,True
code1:100:0.34,code1:30:0.02,-99.9757,0.001,-118.3736,-81.5779,True
code1:100:0.34,code1:30:0.34,-99.3257,0.001,-117.7235,-80.9278,True
code1:100:0.34,code1:30:0.5,-76.7515,0.001,-95.1494,-58.3537,True
code1:100:0.34,code1:30:0.58,-52.5064,0.001,-70.9043,-34.1086,True
code1:100:0.34,code1:30:0.62,-38.3237,0.001,-56.7216,-19.9258,True
code1:100:0.34,code1:30:0.64,-29.866,0.001,-48.2638,-11.4681,True
code1:100:0.34,code1:40:0.02,-99.8911,0.001,-118.2889,-81.4932,True
code1:100:0.34,code1:40:0.34,-52.6293,0.001,-71.0272,-34.2315,True
code1:100:0.34,code1:40:0.5,-3.5382,0.9,-21.936,14.8597,False
code1:100:0.34,code1:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:50:0.02,-94.1071,0.001,-112.505,-75.7092,True
code1:100:0.34,code1:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:60:0.02,-92.9185,0.001,-111.3164,-74.5207,True
code1:100:0.34,code1:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:70:0.02,-49.7353,0.001,-68.1332,-31.3375,True
code1:100:0.34,code1:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:100:0.34,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:100:0.34,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:100:0.34,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:100:0.34,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.34,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.34,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.34,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:100:0.34,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:100:0.34,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:100:0.34,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:100:0.34,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:100:0.34,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:100:0.34,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:100:0.34,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:100:0.34,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:100:0.34,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:100:0.34,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:100:0.34,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:100:0.34,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:100:0.34,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:100:0.34,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:100:0.34,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:100:0.34,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:100:0.34,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:100:0.34,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
code1:100:0.34,code2:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.34,code2:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:10:0.02,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code1:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code1:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code1:10:0.58,-99.9999,0.001,-118.3978,-81.6021,True
code1:100:0.5,code1:10:0.62,-99.9999,0.001,-118.3978,-81.6021,True
code1:100:0.5,code1:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.5,code1:20:0.02,-99.9995,0.001,-118.3973,-81.6016,True
code1:100:0.5,code1:20:0.34,-99.9967,0.001,-118.3945,-81.5988,True
code1:100:0.5,code1:20:0.5,-99.933,0.001,-118.3309,-81.5352,True
code1:100:0.5,code1:20:0.58,-99.9448,0.001,-118.3426,-81.5469,True
code1:100:0.5,code1:20:0.62,-99.7943,0.001,-118.1921,-81.3964,True
code1:100:0.5,code1:20:0.64,-99.9167,0.001,-118.3146,-81.5189,True
code1:100:0.5,code1:30:0.02,-99.9757,0.001,-118.3736,-81.5779,True
code1:100:0.5,code1:30:0.34,-99.3257,0.001,-117.7235,-80.9278,True
code1:100:0.5,code1:30:0.5,-76.7515,0.001,-95.1494,-58.3537,True
code1:100:0.5,code1:30:0.58,-52.5064,0.001,-70.9043,-34.1086,True
code1:100:0.5,code1:30:0.62,-38.3237,0.001,-56.7216,-19.9258,True
code1:100:0.5,code1:30:0.64,-29.866,0.001,-48.2638,-11.4681,True
code1:100:0.5,code1:40:0.02,-99.8911,0.001,-118.2889,-81.4932,True
code1:100:0.5,code1:40:0.34,-52.6293,0.001,-71.0272,-34.2315,True
code1:100:0.5,code1:40:0.5,-3.5382,0.9,-21.936,14.8597,False
code1:100:0.5,code1:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:50:0.02,-94.1071,0.001,-112.505,-75.7092,True
code1:100:0.5,code1:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:60:0.02,-92.9185,0.001,-111.3164,-74.5207,True
code1:100:0.5,code1:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:70:0.02,-49.7353,0.001,-68.1332,-31.3375,True
code1:100:0.5,code1:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:80:0.02,-27.5019,0.001,-45.8998,-9.104,True
code1:100:0.5,code1:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:90:0.02,-25.9022,0.001,-44.3001,-7.5044,True
code1:100:0.5,code1:90:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:90:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:90:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:90:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code1:90:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:100:0.02,-17.9385,0.0765,-36.3364,0.4593,False
code1:100:0.5,code2:100:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:100:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:100:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:100:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:100:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:10:0.02,-100.0,0.001,-118.3979,-81.6021,True
code1:100:0.5,code2:10:0.34,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code2:10:0.5,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code2:10:0.58,-100.0,0.001,-118.3978,-81.6021,True
code1:100:0.5,code2:10:0.62,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.5,code2:10:0.64,-99.9999,0.001,-118.3978,-81.602,True
code1:100:0.5,code2:20:0.02,-99.9999,0.001,-118.3977,-81.602,True
code1:100:0.5,code2:20:0.34,-99.9978,0.001,-118.3957,-81.5999,True
code1:100:0.5,code2:20:0.5,-99.9794,0.001,-118.3773,-81.5815,True
code1:100:0.5,code2:20:0.58,-99.9251,0.001,-118.3229,-81.5272,True
code1:100:0.5,code2:20:0.62,-99.7523,0.001,-118.1502,-81.3544,True
code1:100:0.5,code2:20:0.64,-99.7158,0.001,-118.1137,-81.318,True
code1:100:0.5,code2:30:0.02,-99.9932,0.001,-118.3911,-81.5953,True
code1:100:0.5,code2:30:0.34,-99.4407,0.001,-117.8386,-81.0429,True
code1:100:0.5,code2:30:0.5,-78.8852,0.001,-97.283,-60.4873,True
code1:100:0.5,code2:30:0.58,-67.9782,0.001,-86.376,-49.5803,True
code1:100:0.5,code2:30:0.62,-35.9607,0.001,-54.3586,-17.5628,True
code1:100:0.5,code2:30:0.64,-18.9321,0.0303,-37.3299,-0.5342,True
code1:100:0.5,code2:40:0.02,-99.8862,0.001,-118.2841,-81.4883,True
code1:100:0.5,code2:40:0.34,-41.5759,0.001,-59.9738,-23.1781,True
code1:100:0.5,code2:40:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:40:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:40:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:40:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:50:0.02,-90.2761,0.001,-108.674,-71.8783,True
code1:100:0.5,code2:50:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:50:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:50:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:50:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:50:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:60:0.02,-82.6504,0.001,-101.0483,-64.2526,True
code1:100:0.5,code2:60:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:60:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:60:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:60:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:60:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:70:0.02,-64.4611,0.001,-82.8589,-46.0632,True
code1:100:0.5,code2:70:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:70:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:70:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:70:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:70:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:80:0.02,-25.9175,0.001,-44.3154,-7.5197,True
code1:100:0.5,code2:80:0.34,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:80:0.5,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:80:0.58,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:80:0.62,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:80:0.64,0.0,0.9,-18.3979,18.3979,False
code1:100:0.5,code2:90:0.02,-22.0008,0.001,-40.3987,-3.603,True
